MB105-0014|Кенан Махалалелыг төрүүлснээс хойш найман зуун дөчин жил амьдарч, үр хүүхдүүдтэй болов.|Кенан Махалалелыг төрүүлснээс хойш найман зуун дөчин жил амьдарч, үр хүүхдүүдтэй болов.
MB105-0015|Кенан есөн зуун арван нас наслаад үхжээ.|Кенан есөн зуун арван нас наслаад үхжээ.
MB105-0016|Махалалел жаран таван настайдаа Иаредыг төрүүлжээ.|Махалалел жаран таван настайдаа Иаредыг төрүүлжээ.
MB105-0017|Махалалел Иаредыг төрүүлснээс хойш найман зуун гучин жил амьдарч, үр хүүхдүүдтэй болов.|Махалалел Иаредыг төрүүлснээс хойш найман зуун гучин жил амьдарч, үр хүүхдүүдтэй болов.
MB105-0018|Махалалел найман зуун ерэн таван нас наслаад үхжээ.|Махалалел найман зуун ерэн таван нас наслаад үхжээ.
MB105-0019|Иаред зуун жаран хоёр настайдаа Енохыг төрүүлжээ.|Иаред зуун жаран хоёр настайдаа Енохыг төрүүлжээ.
MB105-0020|Иаред Енохыг төрүүлснээс хойш найман зуун жил амьдарч, үр хүүхдүүдтэй болов.|Иаред Енохыг төрүүлснээс хойш найман зуун жил амьдарч, үр хүүхдүүдтэй болов.
MB105-0021|Иаред есөн зуун жаран хоёр нас наслаад үхжээ.|Иаред есөн зуун жаран хоёр нас наслаад үхжээ.
MB105-0022|Енох жаран таван настайдаа Метуселаг төрүүлжээ.|Енох жаран таван настайдаа Метуселаг төрүүлжээ.
MB105-0023|Метуселаг төрүүлснээс хойш Енох гурван зуун жил Бурхантай хамт явж, үр хүүхдүүдтэй болжээ.|Метуселаг төрүүлснээс хойш Енох гурван зуун жил Бурхантай хамт явж, үр хүүхдүүдтэй болжээ.
MB105-0024|Енох гурван зуун жаран тав наслав.|Енох гурван зуун жаран тав наслав.
MB105-0025|Енох Бурхантай хамт явж байсан ба түүнийг Бурхан авч явсан учир тэрээр дэлхийд байсангүй.|Енох Бурхантай хамт явж байсан ба түүнийг Бурхан авч явсан учир тэрээр дэлхийд байсангүй.
MB105-0026|Метусела зуун наян долоон настайдаа Ламехыг төрүүлжээ.|Метусела зуун наян долоон настайдаа Ламехыг төрүүлжээ.
MB105-0027|Ламехыг төрүүлснээс хойш Метусела долоон зуун наян хоёр жил амьдарч, үр хүүхдүүдтэй болжээ.|Ламехыг төрүүлснээс хойш Метусела долоон зуун наян хоёр жил амьдарч, үр хүүхдүүдтэй болжээ.
MB105-0028|Метусела есөн зуун жаран есөн нас наслаад үхэв.|Метусела есөн зуун жаран есөн нас наслаад үхэв.
MB105-0029|Ламех зуун наян хоёр настайдаа хүү төрүүлжээ.|Ламех зуун наян хоёр настайдаа хүү төрүүлжээ.
MB105-0030|Ноаг төрүүлснээс хойш Ламех таван зуун ерэн таван жил амьдарч, үр хүүхдүүдтэй болжээ.|Ноаг төрүүлснээс хойш Ламех таван зуун ерэн таван жил амьдарч, үр хүүхдүүдтэй болжээ.
MB105-0031|Ламех долоон зуун далан долоон нас наслаад үхэв.|Ламех долоон зуун далан долоон нас наслаад үхэв.
MB105-0032|Ноа таван зуу насалсныхаа дараа Шем, Хам, Иафетыг төрүүлжээ.|Ноа таван зуу насалсныхаа дараа Шем, Хам, Иафетыг төрүүлжээ.
MB106-0001|Тэгэхэд ЭЗЭН —Хүн өөрөө махбод тул Миний Сүнс хүнтэй мөнхөд байгаад байхгүй.|Тэгэхэд ЭЗЭН —Хүн өөрөө махбод тул Миний Сүнс хүнтэй мөнхөд байгаад байхгүй.
MB106-0002|Харин тэдний өдрүүд нь нэг зуун хорин жил болог гэжээ.|Харин тэдний өдрүүд нь нэг зуун хорин жил болог гэжээ.
MB106-0003|Тэр үед газар дэлхий дээр Нефилим байсан бөгөөд түүний дараа ч бас Бурханы хөвгүүд хүний охидыг авч, хүүхэд төрүүлжээ.|Тэр үед газар дэлхий дээр Нефилим байсан бөгөөд түүний дараа ч бас Бурханы хөвгүүд хүний охидыг авч, хүүхэд төрүүлжээ.
MB106-0004|Тэдгээр нь хүчтэй, баатарлаг, эрт цагийн алдарт хүмүүс байжээ.|Тэдгээр нь хүчтэй, баатарлаг, эрт цагийн алдарт хүмүүс байжээ.
MB106-0005|Харин Ноа, ЭЗЭНий мэлмийд тааллыг олжээ.|Харин Ноа, ЭЗЭНий мэлмийд тааллыг олжээ.
MB106-0006|Ноагийн удам угсаа ийм билээ.|Ноагийн удам угсаа ийм билээ.
MB106-0007|Ноа бол зөвт, үеийнхнийхээ дунд гэм зэмгүй агаад Бурхантай хамт явдаг хүн байв.|Ноа бол зөвт, үеийнхнийхээ дунд гэм зэмгүй агаад Бурхантай хамт явдаг хүн байв.
MB106-0008|Тэрээр гурван хүү төрүүлсэн ба тэдгээр нь Шем, Хам, Иафет билээ.|Тэрээр гурван хүү төрүүлсэн ба тэдгээр нь Шем, Хам, Иафет билээ.
MB106-0009|Тэр цагт Бурханы өмнө газар дэлхий завхарч, дэлхий хүчирхийллээр дүүрэв.|Тэр цагт Бурханы өмнө газар дэлхий завхарч, дэлхий хүчирхийллээр дүүрэв.
MB106-0010|Газар дээрх махбодтой бүхний зам завхарснаар газар дэлхий завхралд автсаныг Бурхан харлаа.|Газар дээрх махбодтой бүхний зам завхарснаар газар дэлхий завхралд автсаныг Бурхан харлаа.
MB106-0011|Чи говор модоор өөртөө нэгэн бүхээг хийж, бүхээг дотроо тасалгаанууд гаргаж, дотор гадаргүй давирхай түрх.|Чи говор модоор өөртөө нэгэн бүхээг хийж, бүхээг дотроо тасалгаанууд гаргаж, дотор гадаргүй давирхай түрх.
MB106-0012|Чи үүнийг яаж хийх вэ гэвэл, бүхээгийн урт нь гурван зуун тохой, өргөн нь тавин тохой, өндөр нь гучин тохой байна.|Чи үүнийг яаж хийх вэ гэвэл, бүхээгийн урт нь гурван зуун тохой, өргөн нь тавин тохой, өндөр нь гучин тохой байна.
MB106-0013|Бүхээгтээ гэгээвч хийхдээ оройгоос нь нэг тохой хийнэ.|Бүхээгтээ гэгээвч хийхдээ оройгоос нь нэг тохой хийнэ.
MB106-0014|Бүхээгийн хажуу талд үүд хийж бас доод, дунд, дээд давхар гарга.|Бүхээгийн хажуу талд үүд хийж бас доод, дунд, дээд давхар гарга.
MB106-0015|Би газар дэлхийд үер буулгаж, тэнгэрийн доорх амин амьсгаатай, бие махбодтой бүхнийг устгана.|Би газар дэлхийд үер буулгаж, тэнгэрийн доорх амин амьсгаатай, бие махбодтой бүхнийг устгана.
MB106-0016|Газар дээр байгаа бүхэн үхнэ.|Газар дээр байгаа бүхэн үхнэ.
MB106-0017|Харин Би чамтай гэрээ байгуулж, чи өөрийн хөвгүүд, эхнэр, бэрүүдтэй хамт тэр бүхээгт орох болно.|Харин Би чамтай гэрээ байгуулж, чи өөрийн хөвгүүд, эхнэр, бэрүүдтэй хамт тэр бүхээгт орох болно.
